app_id,helpful,funny,date,is_recommended,hours,user_id,review_id
1222700,0,0,2020-06-26,True,13.8,9206958,15283454
447040,0,0,2021-08-02,True,16.8,9191981,15283776
22380,0,0,2015-02-03,True,170.7,6584890,15283799
255710,2,0,2021-12-27,True,318.8,14074560,15285836
255710,4,0,2019-02-06,True,332.4,13064035,15285872
377160,3,0,2021-01-24,True,86.0,5502308,15285886
1454400,0,0,2022-07-27,True,114.5,7373212,15285931
268500,0,0,2016-06-19,True,44.1,7029644,15287645
238320,0,0,2017-04-08,True,29.0,8798082,15289051
34270,0,0,2020-03-27,True,6.3,12833725,15290140
447040,0,0,2022-11-25,True,80.8,3738615,15291585
367520,0,0,2019-11-01,True,45.9,10460836,15291993
1225570,0,0,2022-01-02,True,7.8,8628822,15292357
418370,0,0,2017-01-26,True,32.6,6148629,15295754
223750,0,0,2021-05-19,True,117.7,2508580,15296001
289070,9,8,2021-11-25,True,39.2,2800608,15297692
1174180,13,7,2019-12-21,True,74.6,6817753,15297752
447040,0,0,2019-06-30,True,25.1,9511556,15299621
518790,3,0,2018-09-09,True,24.1,7296587,15299932
367520,0,0,2021-12-29,True,45.8,5958219,15300343
323190,3,0,2021-02-19,True,22.8,11704142,15300453
636480,24,3,2017-12-26,True,6.3,11518132,15300600
323190,0,0,2019-05-15,True,1.6,1642583,15300771
1868140,0,0,2022-12-31,True,25.0,5502308,15301263
1210320,5,3,2022-01-06,True,29.0,667103,15301417
337000,14,25,2016-08-23,False,60.9,11357414,15302217
1235140,0,0,2022-05-06,True,44.6,10033017,15304339
218230,2,0,2014-02-06,True,1.9,13883961,15305019
42700,11,0,2022-08-01,True,8.1,9242598,15305020
1090630,0,0,2020-06-19,True,12.8,3087035,15305355
524220,3,0,2019-03-16,True,15.0,10549897,15305844
12210,0,0,2022-07-28,True,23.2,2312676,15306688
22330,0,0,2014-09-18,True,0.9,6148629,15306849
976310,59,51,2020-01-21,True,33.8,6817753,15308378
268910,0,0,2022-07-05,True,10.3,2402021,15308505
57300,0,0,2019-05-17,False,6.9,5359480,15309166
612880,0,0,2019-01-10,False,18.9,7314330,15309849
629760,2,0,2020-07-08,False,4.5,3986268,15310071
108600,7,0,2018-06-10,True,28.3,6055972,15310446
403640,0,0,2016-11-24,True,31.5,5046242,15310941
22330,0,0,2018-09-29,True,189.9,5665402,15312310
55230,0,0,2020-08-10,True,49.2,7914942,15314372
238460,0,0,2021-08-12,True,4.9,9402810,15314379
666140,0,0,2018-06-27,True,1.6,5249693,15314381
240,0,0,2019-05-05,True,69.1,5477783,15317391
1012880,25,18,2022-03-21,True,0.2,6645449,15317765
57300,2,0,2018-03-26,True,5.4,4182231,15318002
400,0,0,2022-04-22,True,8.4,6229801,15318040
418530,24,2,2020-10-25,False,111.4,4493579,15318856
1145360,0,0,2020-11-26,True,22.3,5204982,15320233
312660,0,0,2019-06-29,True,12.1,9117719,15320592
200260,5,0,2015-06-20,True,25.0,8181820,15320613
1012880,0,0,2022-11-25,True,4.3,10132810,15320655
681280,25,0,2020-04-06,True,22.2,7126494,15320860
254700,7,8,2016-12-22,True,30.4,12064297,15322323
110800,0,0,2016-08-28,True,36.7,7172106,15322469
440,0,0,2019-11-06,True,8.2,11936036,15323067
1091500,2,0,2021-08-04,True,601.6,11249546,15323310
105600,4,0,2020-02-07,True,228.3,5078334,15323729
213670,0,20,2015-09-01,True,26.3,6363949,15323836
552990,11,0,2017-11-13,True,62.0,9769582,15324184
1245620,2,0,2022-02-25,True,112.3,7400564,15324250
916440,2,0,2019-04-16,True,103.2,7239319,15325798
612880,0,0,2020-03-21,True,16.9,12825830,15327323
1517290,0,0,2022-12-22,False,60.5,2479320,15327824
916440,0,0,2019-08-17,True,162.7,7089141,15329258
613100,935,65,2019-10-11,True,33.0,10339702,15329983
524220,0,0,2021-11-17,True,34.5,12163093,15330639
304930,3,0,2020-04-05,False,23.5,10324235,15331232
815370,0,0,2022-04-11,True,13.2,6729962,15332843
447040,5,0,2016-11-29,True,48.0,8572913,15333221
477160,0,0,2018-05-26,True,12.5,6222158,15333969
1361210,0,0,2022-11-19,False,0.8,8488486,15334087
208200,0,0,2015-12-11,True,2.3,11252906,15334785
1174180,10,0,2020-08-12,True,120.5,6506440,15335203
1237950,0,0,2020-12-23,True,87.1,8335124,15335321
22330,0,0,2020-07-12,True,44.6,6835002,15335781
282800,0,0,2021-09-16,True,39.1,9206958,15336184
287390,0,0,2020-04-16,True,38.1,7861787,15336570
418370,0,0,2018-06-18,False,2.3,6735425,15336693
47780,0,0,2020-06-18,True,10.1,1331983,15337365
418370,0,0,2020-10-29,True,9.0,5078388,15337605
1088850,8,0,2022-07-21,False,22.2,7995391,15338027
505460,3,0,2019-01-05,True,18.7,2143416,15338233
779340,0,0,2020-01-20,False,76.9,13235729,15339282
400,0,0,2017-03-28,True,8.0,11338834,15339841
219740,0,0,2017-11-24,True,34.0,3053376,15339853
400,0,0,2021-04-25,True,5.3,4355792,15339924
812140,0,0,2019-12-29,False,180.6,4239540,15339935
400,0,0,2016-02-05,True,8.2,6970556,15340022
1012790,22,0,2021-06-15,True,10.6,2844493,15340248
637650,0,6,2022-05-08,False,42.3,13259907,15340345
637650,2,0,2019-03-21,False,76.2,10625816,15340428
6060,0,0,2019-12-12,True,31.1,214374,15340441
678960,0,0,2019-09-26,True,5.5,6309088,15340794
219740,0,0,2014-02-15,True,33.6,12080978,15341331
47780,0,0,2021-08-22,True,8.4,13923539,15341733
287390,0,0,2016-08-19,True,14.9,8965284,15341880
6060,0,0,2018-02-22,True,9.3,1260697,15342345
379720,0,0,2016-05-19,True,6.6,11859636,15342816
219740,0,0,2017-12-14,True,12.8,9176683,15343430
673880,3,0,2022-05-18,False,3.3,7338785,15344055
505460,0,0,2022-01-25,True,163.6,12155349,15344557
812140,2,0,2019-05-26,True,214.2,3740911,15344675
362890,0,0,2020-11-25,True,12.8,7986679,15344745
286690,5,0,2019-01-30,False,11.8,11082203,15345024
219740,0,0,2016-08-18,True,122.8,12411768,15345183
508440,0,0,2019-06-27,True,0.3,4031460,15345707
362890,0,0,2020-12-01,True,16.9,3057479,15346405
952060,2,0,2021-02-25,False,4.7,4742380,15346483
362890,0,0,2021-04-06,True,5.9,13235729,15346533
362890,0,0,2020-11-02,True,34.8,5940910,15346621
10180,0,0,2019-11-12,False,29.6,9255488,15346885
17390,2,2,2016-09-07,True,3.5,2661918,15346963
362890,0,0,2021-04-22,False,0.6,13505843,15347996
400,0,0,2021-08-16,True,5.2,5940910,15348226
952060,0,0,2020-04-05,True,15.0,5318319,15348239
1222370,0,0,2022-07-16,True,14.4,10563846,15348400
219740,0,0,2016-10-29,True,2.2,11395413,15348944
637650,0,0,2018-03-10,True,72.6,5318319,15349149
637650,0,0,2019-09-15,True,8.6,9884816,15349783
362890,0,0,2020-12-06,False,32.7,6970556,15350115
400,0,0,2022-12-16,True,11.2,919167,15350264
637650,2,0,2018-03-07,False,1.0,11849357,15350500
870780,0,0,2021-05-15,True,76.5,5028369,15350807
400,0,0,2022-12-18,True,7.0,14187325,15351065
6060,0,0,2020-03-16,True,257.2,11346100,15351133
287390,2,0,2020-09-14,True,18.6,5213696,15351300
322170,0,0,2022-02-24,True,60.4,3806384,15352139
400,0,0,2018-02-22,True,12.6,1260697,15353285
400,0,0,2020-07-20,True,3.0,5242025,15354598
637650,0,0,2018-12-06,True,17.5,14046358,15354659
1874880,0,0,2022-05-21,True,21.7,11410594,15355118
673880,7,0,2019-07-04,True,54.5,5416861,15355426
450540,0,0,2022-01-18,True,39.8,5987635,15355645
1568590,0,0,2022-01-06,True,0.2,1987937,15355677
952060,0,0,2022-07-25,True,7.1,5231586,15356000
582160,0,0,2021-08-08,True,24.0,3953443,15357127
1150690,0,0,2021-02-06,True,54.0,12411768,15357365
313120,0,0,2022-11-01,True,34.1,5231586,15357500
400,0,0,2020-04-23,True,6.4,2835666,15357703
322170,0,0,2020-09-27,False,0.4,8975022,15357958
10090,0,5,2015-06-15,False,10.8,9884816,15357980
219740,0,0,2016-01-22,True,139.8,830907,15359949
221680,0,0,2013-12-27,True,11.7,3178614,15360444
673880,0,0,2022-04-04,True,30.1,12481542,15361124
219740,0,0,2015-04-19,True,23.6,11386457,15361471
1324530,0,0,2022-11-13,True,3.1,806839,15362875
307960,0,0,2019-10-15,True,8.1,9759992,15362966
287700,18,0,2016-09-30,True,153.5,3821259,15363306
10090,0,0,2020-06-03,False,49.9,11082203,15363440
10090,0,0,2021-03-22,False,7.5,7861787,15363511
1233570,0,0,2020-09-17,True,12.1,5028369,15363574
47780,0,0,2019-09-28,True,14.5,368423,15363798
508440,0,0,2021-04-02,True,48.8,14162292,15363872
362890,0,0,2017-07-03,True,6.2,12366072,15364075
673880,0,0,2021-05-07,True,42.8,2114027,15365873
1451940,0,0,2022-06-29,True,3.7,9098109,15365924
952060,0,0,2020-04-03,True,7.1,3740911,15366283
379430,0,0,2018-09-19,True,25.6,9843409,15366388
1233570,0,0,2021-09-27,True,20.9,4355792,15367413
286690,2,0,2019-02-01,False,17.5,11928727,15368513
578650,0,0,2022-02-11,True,44.5,1315548,15369398
637650,17,5,2018-03-06,True,146.6,11397265,15369656
1233570,0,0,2021-01-04,True,18.0,4476414,15370000
286690,0,0,2021-07-09,True,17.9,4508940,15371347
1451940,0,0,2022-03-17,True,10.8,4121204,15373301
56400,0,0,2015-07-09,True,10.1,11386457,15373746
629820,0,0,2022-01-08,True,21.0,10662565,15373766
286690,4,0,2021-01-04,True,14.2,12829794,15374656
601150,5,0,2019-03-08,False,18.8,979894,15374838
214950,0,0,2019-11-25,True,37.2,5576441,15376097
881100,0,0,2019-12-27,True,0.8,12155349,15376356
1233570,9,9,2021-04-03,False,0.6,5416861,15376742
774461,0,0,2022-02-05,False,10.2,6822343,15376766
1942280,0,0,2022-09-27,True,62.8,11142971,15377126
881100,0,0,2020-09-04,True,2.1,5592740,15377135
367500,7,0,2016-01-31,True,91.5,9500322,15378056
6060,0,0,2016-03-26,True,2.5,5237754,15378086
313120,0,0,2022-01-31,True,39.7,12105125,15378304
287390,12,0,2019-02-19,False,31.1,6309088,15378460
6060,0,0,2017-11-22,True,0.6,11082203,15380068
379720,3,0,2020-04-12,True,3.1,11687783,15381196
400,0,0,2021-12-18,True,2.1,2403534,15381464
1012790,0,0,2022-06-25,True,16.0,2478931,15382140
10090,0,0,2017-12-02,False,193.1,1664775,15382197
214950,2,0,2018-09-26,True,0.5,10563846,15382825
287390,0,0,2021-09-18,True,13.5,5028369,15382925
287390,0,0,2020-07-30,False,0.3,5559002,15383228
505460,2,0,2017-07-29,True,13.5,11477812,15383430
1222370,0,0,2021-09-19,False,0.6,5213696,15384281
1088850,0,0,2022-04-07,True,20.7,10625816,15384501
952060,0,0,2021-12-31,True,11.0,7656737,15385640
379720,0,0,2019-07-08,True,2.0,11439374,15386079
872670,0,0,2022-02-24,True,8.4,1987937,15386436
6060,0,0,2017-10-02,True,1.1,744608,15387847
1088850,0,0,2021-12-30,True,25.5,9511556,15388134
109600,0,0,2016-12-15,True,32.3,3986268,15389009
362890,0,0,2020-05-11,True,13.5,14096113,15389585
555160,0,0,2021-02-13,True,8.3,5987635,15389866
373420,0,0,2018-06-29,True,106.9,6835002,15390433
774461,0,0,2019-02-25,True,11.9,1664775,15390490
418370,9,0,2017-01-30,True,7.7,2189885,15390909
1544020,0,0,2022-12-14,True,33.2,5323215,15392233
204360,0,0,2021-03-15,True,43.5,232873,15392429
379720,0,0,2020-03-21,True,9.9,9169269,15392941
400,0,0,2019-07-07,True,18.7,11151339,15393205
1150690,5,0,2020-12-30,True,29.2,1260697,15394603
47780,0,0,2017-12-21,True,18.4,11389128,15395157
400,0,0,2020-06-29,True,6.7,11346100,15395158
637650,2,0,2019-02-07,True,97.4,6215931,15395475
505460,0,0,2020-11-17,True,27.4,9566009,15396114
373420,0,0,2017-01-02,True,125.2,2114027,15397447
219740,0,0,2015-11-15,True,2.3,6614482,15398027
319510,31,0,2014-09-14,True,2.4,1470009,15398237
8980,0,0,2016-03-29,True,7.6,2143416,15398372
367500,13,3,2019-12-23,True,880.0,3008288,15398968
322170,2,0,2022-02-19,False,18.4,10997441,15399652
6060,0,0,2018-07-25,True,84.4,6599282,15399884
208650,0,0,2015-06-23,True,40.9,10098089,15400550
47780,0,3,2018-08-20,True,36.9,6215931,15400982
10090,0,0,2017-09-11,True,7.3,744608,15401541
1222680,0,0,2022-09-30,False,3.4,6752582,15401728
286690,0,0,2020-12-01,False,15.7,4510913,15404378
1222680,0,0,2022-10-10,True,21.7,8418921,15404843
286690,48,3,2019-01-28,False,4.5,9843409,15404898
373420,0,0,2021-04-09,True,59.5,7004992,15405039
1874880,0,0,2022-05-30,True,20.0,11751568,15405540
47780,23,2,2015-04-07,True,3.7,10098089,15407026
214950,0,0,2014-05-07,True,319.4,12676694,15407400
824600,0,0,2021-02-24,True,5.7,11665291,15407574
629820,0,0,2021-06-30,True,24.4,12487990,15407879
314650,0,0,2019-10-18,True,131.5,5566777,15408328
578650,0,0,2021-03-23,True,23.5,12104574,15408466
10180,0,0,2018-11-21,True,9.2,5238482,15408771
1942280,0,0,2022-12-07,True,15.7,2607198,15409434
400,0,0,2022-02-11,True,4.1,1315548,15409457
10180,0,0,2019-01-23,True,3.1,10294894,15410098
400,0,0,2018-04-15,True,2.6,8180130,15410877
881100,0,0,2021-02-14,True,4.6,12964777,15411511
1782120,0,0,2022-11-29,True,42.4,1135134,15411815
287390,0,0,2020-06-26,True,31.8,4742380,15412153
268500,3,0,2016-02-13,True,114.0,11735062,15412216
268500,3,0,2016-02-09,True,493.5,11808279,15412278
637650,0,0,2020-12-25,True,40.8,4393015,15412888
17390,0,0,2022-09-03,True,0.1,2058113,15413003
881100,0,0,2021-01-15,True,3.7,8708193,15413050
219990,2,0,2016-03-15,True,480.7,5576441,15413278
952060,0,0,2022-08-27,True,17.6,5252824,15413440
562810,0,0,2020-06-30,True,18.5,13505843,15413927
287390,0,0,2016-08-07,True,11.8,6238835,15414212
1874880,3,0,2022-05-18,True,16.2,4788925,15414890
400,0,0,2019-06-29,True,0.6,10294894,15415173
1233570,0,0,2020-11-23,True,3.9,14096113,15415288
379720,0,0,2016-05-26,True,43.0,744608,15415391
870780,0,0,2020-09-01,True,33.9,10115654,15415477
582160,0,0,2021-12-06,True,117.0,2425249,15415506
6060,0,0,2015-07-04,True,5.5,11219735,15416133
1066780,0,0,2020-02-13,True,32.6,4476414,15417822
362890,0,0,2016-01-26,True,0.4,5108860,15418159
6060,0,0,2017-11-23,True,9.0,11469481,15418460
236110,0,0,2018-02-07,True,360.5,4919500,15418895
109600,0,0,2017-07-20,False,63.5,11439374,15420743
313120,0,0,2020-11-30,True,66.1,5801149,15421005
582160,0,0,2021-08-05,True,11.8,5231586,15421856
6060,0,0,2018-11-23,False,1.2,3053376,15421866
400,0,0,2016-05-19,True,2.2,11203298,15422463
562810,0,0,2022-03-29,False,0.8,5568858,15424415
362890,0,0,2021-06-23,True,20.6,9169269,15424970
881100,0,0,2020-10-29,True,49.5,1315548,15426089
763890,0,0,2021-06-17,True,39.2,8654527,15426443
1088850,0,0,2021-12-05,True,19.7,5631937,15426833
824600,0,0,2022-01-22,True,63.4,5323215,15427855
8980,0,0,2015-02-17,True,44.5,11509833,15428474
1874880,0,0,2022-05-18,True,17.2,12118971,15429004
379720,0,0,2017-09-19,True,73.6,4138123,15429026
379720,0,0,2021-03-01,True,17.5,349833,15429181
637650,2,0,2018-04-22,True,49.2,1263815,15429381
287390,0,0,2019-01-29,True,12.5,11477812,15429558
505460,0,0,2021-03-22,True,16.4,9759992,15429595
6060,0,0,2014-12-30,True,166.5,4784381,15430673
10090,0,0,2012-06-24,True,57.4,12427315,15431203
362890,0,0,2021-01-13,True,93.4,10132638,15431711
1222680,0,0,2022-10-07,True,35.5,5252824,15431726
1003590,0,0,2021-08-25,True,78.7,5592740,15431836
6060,0,0,2017-12-21,True,2.7,739212,15431849
632470,3,0,2020-07-10,True,74.8,5230661,15432872
286690,0,0,2021-10-07,True,29.8,10965210,15433044
379430,2,0,2018-02-16,False,13.0,3415996,15433469
10180,0,0,2016-01-04,True,13.8,8554925,15434967
1222370,0,0,2022-12-18,False,3.6,4784381,15435553
1222370,3,0,2021-06-01,True,2.3,6309088,15435804
373420,0,0,2016-10-01,True,41.0,13206928,15436123
219740,0,0,2017-11-22,True,49.1,6221919,15436541
555160,0,0,2022-02-21,True,19.6,13833080,15436731
373420,2,2,2018-02-25,False,15.2,11439374,15437329
1088850,0,0,2021-11-06,True,17.1,13396294,15437407
17390,0,0,2020-11-01,True,23.2,7107967,15438435
952060,2,3,2020-04-13,False,9.2,11231511,15438778
6060,0,0,2021-08-25,True,9.5,3037756,15438800
6060,0,2,2014-12-12,True,6.4,12495684,15438852
219740,0,0,2016-11-27,True,25.1,7314330,15439127
1012790,0,0,2021-03-12,True,24.8,11410594,15439254
1088850,5,0,2021-12-17,True,48.3,13259907,15439696
219740,0,0,2015-04-21,True,31.3,2438789,15439955
379430,0,0,2018-02-23,True,119.3,11761819,15440180
379430,0,0,2019-08-01,False,26.2,11439374,15440476
601150,0,0,2021-09-18,True,12.8,13483742,15440480
636480,0,0,2022-02-26,True,12.5,10217173,15440544
208650,3,6,2022-11-10,True,30.9,13259907,15440972
1118200,0,0,2022-07-04,True,0.4,7107967,15441138
219740,0,0,2014-02-08,True,0.3,11793631,15443340
1003590,0,0,2021-08-18,True,58.6,13331348,15443347
505460,0,2,2017-07-30,True,12.1,6238835,15443751
1088850,0,0,2022-07-24,True,22.3,3181756,15444932
1149620,0,0,2022-12-14,True,9.7,2835666,15445311
763890,2,0,2019-12-19,True,14.2,2088299,15445516
637090,0,0,2019-01-20,True,187.9,2114027,15446601
47780,0,0,2021-07-28,False,0.3,10625816,15447579
578650,0,0,2020-11-11,True,32.2,11439374,15447777
10180,0,0,2019-08-07,True,5.2,13877593,15448382
287390,0,0,2022-03-13,False,9.1,5029765,15448699
379430,0,0,2018-02-13,True,112.9,4031460,15448837
881100,0,0,2020-11-22,True,373.0,4091958,15448948
212500,0,2,2020-08-15,True,185.4,2607198,15450207
19680,0,0,2014-10-25,True,16.7,11665291,15450705
1451940,0,0,2022-01-23,True,11.8,806839,15451031
19680,2,0,2015-12-11,False,33.2,12183836,15451145
637090,3,0,2020-06-13,True,384.9,11762951,15452222
6060,0,0,2016-05-06,True,26.4,5769611,15452646
418370,0,0,2020-08-27,True,17.9,5671774,15452695
6060,0,0,2017-11-24,True,3.6,13414495,15452894
10180,0,0,2016-01-02,True,9.3,3178614,15453094
379720,2,0,2017-01-05,True,18.4,10459580,15453160
1874880,0,0,2022-05-17,True,1.1,11509833,15453522
204360,0,0,2021-04-05,True,18.5,13235729,15453910
763890,0,0,2021-06-19,True,5.8,12051463,15454399
1088850,0,0,2021-10-27,True,61.3,4083318,15454510
214950,0,0,2021-05-30,False,1.1,4511466,15454514
17390,0,0,2022-03-07,True,47.6,10132638,15454773
287390,0,0,2021-10-12,True,31.7,10965210,15455016
10180,0,0,2020-11-15,True,100.9,11895026,15456010
1233570,0,0,2021-04-03,True,8.4,9169269,15456339
10180,0,0,2019-02-05,True,32.0,9040717,15457037
418370,0,0,2021-05-09,True,20.0,13171669,15457569
287700,7,0,2015-09-01,True,204.8,5892738,15458575
362890,10,2,2021-07-14,True,19.5,11397265,15459365
637650,0,0,2022-05-27,True,72.9,14090611,15460119
578650,0,0,2022-06-17,True,45.6,5822104,15460136
362890,0,4,2020-03-21,False,14.8,6427023,15460783
1942280,0,0,2022-12-25,True,10.9,5791567,15460919
418370,0,0,2021-03-24,True,11.0,4742380,15461420
774461,0,0,2022-07-10,True,7.6,13396294,15462147
637650,0,0,2021-03-01,True,47.0,9765914,15462406
17390,0,0,2020-04-25,True,11.1,9765914,15462424
601150,0,0,2020-08-08,True,89.4,14090611,15462499
6060,0,0,2020-09-02,True,22.9,5822104,15462869
373420,0,0,2017-02-08,True,57.4,12508666,15463635
10180,0,0,2017-08-27,True,13.5,8852506,15464400
8980,0,0,2014-09-30,True,24.2,10459580,15464444
286690,3,0,2021-01-12,False,19.3,7338785,15464625
562810,0,0,2020-07-29,True,6.9,7914831,15464636
601150,0,0,2020-04-12,True,13.1,9169269,15465083
286690,0,0,2020-11-03,True,21.8,4526082,15465684
367500,0,0,2019-08-15,True,56.9,5204982,15465731
1307550,2,0,2022-03-26,False,117.6,3911775,15466393
952060,0,0,2020-04-03,True,7.5,3057479,15468200
601150,2,0,2019-03-11,True,75.9,11739967,15468361
362890,0,0,2020-03-21,True,19.3,4508940,15469530
109600,0,0,2016-08-19,True,71.8,8965284,15469955
373420,0,0,2021-06-13,True,100.0,189436,15470170
362890,0,0,2017-10-26,True,229.2,7477593,15470777
322170,0,0,2022-11-28,True,1.8,2679201,15471142
673880,0,0,2020-12-27,True,34.5,6989836,15471525
952060,3,0,2021-01-22,False,23.1,8508051,15471595
219740,0,0,2016-07-22,True,68.9,2180994,15472312
400,0,0,2020-08-07,True,0.4,866750,15473277
1568590,0,0,2021-12-24,True,11.0,12964777,15473355
637090,0,0,2019-11-22,True,230.9,10570744,15473421
286690,3,0,2019-01-31,False,8.9,5108860,15473436
745920,0,0,2020-01-29,True,38.4,11477812,15474816
1233570,0,0,2022-12-31,True,7.6,10217173,15476072
19680,2,0,2015-03-10,True,54.5,11739967,15476495
379430,0,0,2021-02-10,True,70.1,4742380,15477814
1874880,3,0,2022-05-17,True,10.9,9759992,15478557
1003590,0,0,2021-10-01,True,13.7,1987937,15478582
208650,0,0,2022-03-22,True,74.1,1331983,15478712
373420,0,0,2018-01-14,True,117.9,11762951,15479294
1088850,3,0,2021-12-01,True,27.9,13984983,15481031
287700,5,0,2020-05-25,True,110.9,7995391,15481550
400,0,0,2021-12-26,True,18.1,6822343,15481594
1335200,0,0,2022-10-29,True,0.1,4348185,15481605
287390,0,0,2018-05-30,True,57.9,8591704,15482416
379720,0,0,2016-10-21,True,17.8,13206928,15482974
47780,0,0,2020-10-24,True,19.3,4355792,15483421
6060,0,0,2020-05-03,True,4.1,14176582,15483873
505460,0,0,2021-02-25,True,32.8,856305,15483898
824600,0,0,2022-10-15,True,3.5,11793631,15484167
629820,0,0,2022-01-27,True,20.4,11515038,15484168
286690,0,0,2019-02-04,True,46.3,6215931,15484447
286690,0,0,2022-12-31,True,7.1,12992493,15484875
578650,0,0,2020-10-26,True,14.1,4733105,15485651
219740,5,0,2021-05-07,False,4.4,293710,15485962
505460,0,0,2018-06-26,True,2.3,3067834,15486304
287390,0,0,2022-10-23,True,4.8,10217173,15487326
287390,0,0,2016-11-30,True,10.0,11252717,15487339
286690,24,0,2016-05-01,True,7.0,9101519,15488032
1012790,0,0,2020-11-28,True,35.8,10132638,15488645
1202130,0,0,2022-06-19,False,1.7,5576441,15489362
1335200,13,5,2021-08-09,True,6.7,12561259,15489529
400,0,0,2021-12-30,True,6.3,13379336,15489825
812140,0,0,2019-02-13,True,127.9,11936036,15490207
678960,0,0,2019-09-28,True,25.7,13235729,15490500
287700,4,0,2015-09-02,True,63.5,11687783,15491171
505460,0,0,2021-12-13,False,56.0,7377870,15491538
673880,0,0,2022-02-03,False,2.4,5801149,15491644
508440,0,0,2022-10-16,True,1.3,5791567,15492394
952060,0,0,2020-12-22,True,5.4,7411738,15493634
418370,0,0,2017-12-28,True,8.2,4083318,15493675
214950,6,0,2018-09-26,False,18.1,6309088,15493704
578650,0,0,2020-11-06,True,6.6,5559002,15494770
1088850,0,0,2021-11-05,True,24.7,3740911,15494878
763890,0,0,2022-12-05,True,7.0,5231586,15495047
678960,0,0,2019-09-29,True,51.5,6887696,15495448
373420,0,0,2015-12-24,True,69.8,12128561,15496120
109600,0,0,2015-05-16,True,289.9,5892738,15496364
287390,3,0,2019-01-30,False,17.3,11082203,15496799
379720,3,0,2017-07-19,True,11.9,11928727,15497153
109600,2,0,2015-06-17,True,227.1,4356675,15497508
418370,0,0,2019-12-26,True,8.6,1920502,15497631
47780,0,0,2015-08-13,True,16.0,866750,15498234
17390,0,0,2022-12-09,True,15.8,12495684,15498990
6060,0,0,2014-03-27,True,25.3,3986268,15499357
307960,0,0,2020-11-26,True,15.3,5237754,15500511
637650,0,0,2020-04-21,True,83.9,1331983,15500619
555160,0,0,2018-02-20,True,13.0,744608,15500949
952060,8,4,2020-04-09,False,28.4,2249077,15501297
1003590,0,0,2021-08-24,True,6.8,10563846,15501406
505460,0,0,2021-10-21,True,97.4,11528835,15501515
895400,0,0,2020-09-12,True,28.0,13809086,15501520
6060,0,0,2020-07-29,True,0.4,7914831,15502301
17390,5,0,2014-10-03,True,2.4,11687783,15502567
287390,0,0,2018-04-01,True,28.0,10263801,15502615
400,0,0,2020-11-03,True,7.9,232873,15503116
1222680,0,0,2022-02-03,True,12.2,12736329,15503586
19680,0,0,2014-10-15,True,13.4,11156476,15503639
379430,3,0,2020-10-27,False,7.5,6804439,15504482
632470,2,0,2020-01-15,True,17.4,11589983,15504892
6060,0,0,2020-05-23,False,3.3,5519932,15504971
379720,0,0,2017-01-05,True,34.5,4732203,15506702
508440,0,0,2019-10-22,False,2.9,9511556,15507326
553420,0,0,2022-08-27,True,19.7,7986679,15507929
881100,0,0,2021-01-05,True,15.7,1260697,15508931
555160,0,0,2021-04-09,True,22.4,10132638,15509088
582160,0,0,2022-10-18,True,58.7,5252824,15510006
870780,0,0,2020-08-27,True,30.3,4083318,15510090
19680,0,0,2016-12-08,False,0.9,11219735,15510736
47780,0,0,2021-12-26,True,3.2,536620,15511219
637090,0,0,2019-02-23,True,89.1,4239540,15511953
629820,0,0,2022-07-31,True,24.0,2730192,15512185
208650,3,0,2018-11-21,True,5.9,5227203,15512303
824600,6,0,2022-01-24,True,27.3,8501695,15512797
673880,2,0,2021-04-21,False,3.8,7029868,15514189
637650,0,0,2018-03-11,True,30.5,13235729,15515147
208650,4,0,2015-06-26,True,31.9,7995391,15515322
1288320,33,4,2022-08-16,False,2.4,5416861,15515330
400,0,0,2021-09-15,True,7.4,10217173,15515991
1233570,0,0,2022-04-16,True,12.1,13923539,15516456
400,0,0,2016-04-12,True,14.1,6956683,15517723
763890,0,0,2022-03-18,False,5.8,10625816,15517772
268500,7,0,2018-06-03,True,56.6,6887696,15520136
379720,0,0,2018-07-08,True,14.7,11936036,15520439
1066780,0,0,2020-01-08,True,29.0,2438789,15521619
763890,0,0,2020-01-15,True,3.8,2438789,15521949
6060,0,0,2018-08-27,True,17.8,6735425,15522718
637650,8,5,2018-03-06,False,179.1,2249077,15522926
268500,14,0,2019-06-30,True,8.6,12915709,15523032
362890,3,0,2021-09-27,False,13.0,13923539,15523438
219740,0,0,2015-04-24,True,1.5,5940910,15523749
1222680,0,0,2022-10-08,True,19.7,2478931,15525158
286690,0,0,2020-12-09,True,7.1,9765914,15525299
286690,10,0,2018-03-05,True,14.9,4083318,15525599
286690,7,0,2019-02-03,False,14.1,7995391,15525620
109600,0,0,2022-03-20,False,66.6,11271460,15526789
208650,4,0,2015-07-25,True,51.8,10459580,15527155
1150690,0,0,2021-08-16,True,30.5,2835666,15527275
1222370,0,0,2022-07-23,True,7.8,10783429,15527368
1233570,0,0,2021-07-14,True,25.6,228597,15527498
379720,0,0,2016-05-14,True,32.9,11413842,15528615
745920,0,0,2020-01-24,False,337.3,7377870,15529316
418370,0,0,2021-07-14,True,16.8,6447018,15529724
219740,0,0,2021-12-30,True,53.5,10132638,15529935
208650,0,0,2022-04-05,True,17.6,9222687,15529940
637650,0,0,2021-12-27,True,41.7,6992997,15530162
6060,0,0,2021-12-18,True,16.9,2403534,15530383
418370,0,0,2021-04-22,True,55.8,13505843,15530967
952060,0,0,2021-12-14,True,12.2,7338785,15531217
